0;Z_default;W_default;f_default;Z_cwm;W_cwm;f_cwm
;-1.1098887396856165;0.002664755266821598;0.0;-1.1166183241010084;0.005456817597980853;0.0
;-1.087990745336408;0.002664755266821598;0.0;-1.0532316130422112;0.0027284087989904266;0.0
;-1.062294483577118;0.002664755266821598;5.8352795774883156e-05;-1.0420230317896262;0.0027284087989904266;0.0002594172902878288
;-1.0397568754789104;0.005329510533643196;0.0001268270446355775;-0.9558562441566635;0.005456817597980853;0.000289998882001581
;-0.9444363594333031;0.002664755266821598;0.00021691285945746718;-0.93946401777148;0.005456817597980853;0.0006426462143393534
;-0.9322014554003383;0.007994265800464794;0.0005979216302104943;-0.9046577601653941;0.005456817597980853;0.0007320956037481085
;-0.9121470905883188;0.007994265800464794;0.0006631276801322937;-0.88580183309715;0.013642043994952134;0.000922027002772853
;-0.8858049746368382;0.007994265800464794;0.0008234476028990658;-0.8668791180214351;0.01637045279394256;0.0011020903734142696
;-0.8699027998294125;0.002664755266821598;0.0010340334795618654;-0.8436476060850833;0.01637045279394256;0.0013860493361378004
;-0.8586028352867334;0.005329510533643196;0.0011187842877058757;-0.8329274713099843;0.0027284087989904266;0.0017663597056237618
;-0.8433227595079983;0.007994265800464794;0.0011639517477508778;-0.820742860750862;0.021827270391923413;0.001868730890787363
;-0.8314138286908128;0.02398279740139438;0.001265745903772922;-0.8059311273741376;0.02455567919091384;0.0020183315847653776
;-0.812732522170745;0.013323776334107989;0.001456152220476776;-0.7913829368187139;0.010913635195961707;0.0023618375259888947
;-0.8002132109435368;0.005329510533643196;0.001804619990059992;-0.7755175174479638;0.02455567919091384;0.0026198446982741447
;-0.7861318834332062;0.04530083953596716;0.001921383141913878;-0.7647949202513389;0.0027284087989904266;0.0029012124720445235
;-0.7704978084199449;0.013323776334107989;0.002277854412560316;-0.7546288380976586;0.054568175979808536;0.0030474906147410314
;-0.75637681592937;0.04530083953596716;0.002736125233628508;-0.7444306975638616;0.005456817597980853;0.003338731508734321
;-0.743776007953874;0.018653286867751185;0.003150044113860591;-0.7341741095103563;0.051839767180818105;0.0036448031687575993
;-0.7303630982864493;0.07461314747100474;0.003552980946887518;-0.7239585001958005;0.051839767180818105;0.0039386369022320405
;-0.7201965805161252;0.018653286867751185;0.004178468076281783;-0.7044090230103867;0.06821021997476066;0.004468211710708809
;-0.7062099710612325;0.08793692380511273;0.004652565507321646;-0.691358427151064;0.02455567919091384;0.005641668953212418
;-0.6938235645714118;0.015988531600929588;0.005397983331519689;-0.680314939022244;0.11459316955759792;0.006246994082981365
;-0.6804085105947222;0.11724923174015031;0.006041614799169176;-0.6633226676079903;0.09276589916567451;0.007015338412627941
;-0.6676128842017507;0.03730657373550237;0.006935310692646168;-0.6445477168606608;0.1418772575475022;0.008777089200604311
;-0.6528416726858516;0.11991398700697191;0.007924129864511782;-0.6342711952104059;0.013642043994952134;0.010979796055848213
;-0.6376198864986541;0.06661888167053995;0.00908529894319946;-0.623793194141886;0.12004998715557877;0.011778894790514995
;-0.624551447611321;0.19186237921115504;0.010504980665146296;-0.6079564238915138;0.1009511255626458;0.01247930741313892
;-0.6089595020844372;0.14922629494200948;0.012193953945822915;-0.5964476151493622;0.20735906872327242;0.014229279336736487
;-0.5900422060760188;0.2371632187471222;0.014853071959439496;-0.583957518136675;0.1309636223515405;0.016003420866382612
;-0.5783594410469423;0.08793692380511273;0.018507794361942564;-0.5734840973487805;0.00818522639697128;0.018116262482941525
;-0.5648381506350716;0.2691402819489814;0.020406828650121084;-0.5632811869725134;0.24828520070812884;0.018844944705488646
;-0.5485414014219613;0.19452713447797665;0.022820900949351283;-0.5526809259181407;0.021827270391923413;0.020153317096446785
;-0.5297053908769974;0.3730657373550237;0.026599036751251744;-0.5416413381527466;0.15551930154245433;0.021584948450297917
;-0.519428277992594;0.218509931879371;0.0319446294107981;-0.5304637136140039;0.2973965590899565;0.02256386497317858
;-0.5037828536255959;0.3517476952204509;0.0349844743769923;-0.519631554310611;0.10640794316062664;0.025095126692073883
;-0.49336646246971594;0.029312307935037578;0.03944543566423931;-0.5038989558964873;0.37924882305966934;0.027282164039976676
;-0.4818889775781567;0.2691402819489814;0.04143007068760353;-0.4913506672668185;0.15279089274346389;0.031102485474999633
;-0.46929636907070044;0.2957878346171974;0.04314281323322381;-0.47520133218393573;0.4638294958283725;0.03444057943317197
;-0.4553072015626698;0.5462748296984276;0.04669977253661006;-0.45927408050337953;0.21281588632125328;0.039419584070163945
;-0.44181962494163524;0.3810600031554885;0.05258965036829499;-0.4470119171972193;0.5074840366122194;0.044808134720155546
;-0.4241867635022254;0.32776489781905654;0.05884340017403073;-0.4363099498142362;0.09549430796466493;0.049224352362367996
;-0.4105275583852464;0.6581945509049346;0.0650927058058745;-0.4239423949784507;0.5402249422001045;0.05245087965052146
;-0.398561962096638;0.10126070013922071;0.07182641697944676;-0.40692399153534564;0.7230283317324631;0.05638202599381007
;-0.38650917733602214;0.570257627099822;0.0763700844460758;-0.38835530965253134;0.3355942822758225;0.06713130292711396
;-0.37295107889321943;0.8234093774478737;0.08041691737658631;-0.37758203912599553;0.7475840109233769;0.07695991620385054
;-0.3580685594065468;0.7514609852436905;0.08986465459865811;-0.3660485899768653;0.15824771034144475;0.0827946025944037
;-0.3460558977344757;0.5462748296984276;0.10158367402952831;-0.3541588235218449;0.914016947661793;0.08801828464184215
;-0.3270083763580279;0.8100856011137657;0.10937830467184287;-0.33986219714807503;0.6520897029587119;0.09439277282265757
;-0.3100643305093325;1.03392504352678;0.12229595682187448;-0.3262117294172054;0.29193974149197566;0.10558779364535632
;-0.2961452047366839;0.4743264374942444;0.13791845727601035;-0.31417576810587255;1.0286101172193909;0.11203101537958877
;-0.28204197075321924;0.8180798669142305;0.14841522830656795;-0.3033918695563462;0.390162458255631;0.1199780588841568
;-0.2687948714041762;1.1751570726683247;0.15752878256295672;-0.287169742645723;1.3150930411133857;0.1276280086435432
;-0.2516473092052725;0.9859594487239912;0.17073108644537305;-0.27678296061413105;0.41198972864755445;0.1414594442064444
;-0.2348791153875074;0.7887675589791929;0.18926002643019962;-0.2619205298794268;1.1268328339830462;0.1504288603464569
;-0.22361240139278818;1.4682801520187003;0.2041395096495943;-0.2459881605894997;1.3451055379022803;0.1618641822215056
;-0.20495331134409295;1.4629506414850573;0.21685426516571876;-0.2306984280834723;0.76668287251631;0.18155609972291467
;-0.1854218837920776;0.8500569301160897;0.24420131483046625;-0.21557117281427604;1.3123646323143952;0.19770043967522918
;-0.17462739003270783;1.6255007127611747;0.2667894847364616;-0.19763587990784554;1.6124896002033422;0.21342558083640903
;-0.15659930544225337;0.9646414065894184;0.28015068049996095;-0.18476784005469726;0.2837545150950044;0.23965463952081834
;-0.14439006160882423;1.649483510162569;0.30349833111443675;-0.1739295471904662;1.6861566377760837;0.25185511194429683
;-0.12567049198888383;1.3083948360094046;0.3194565753742706;-0.15726897284453936;0.856720362882994;0.2625303489399628
;-0.11126127227180335;1.8919762394433344;0.3471416801885107;-0.14439767226855266;1.7352679961579114;0.2837132446009768
;-0.09299509936414338;1.2897415491416533;0.37019910518970456;-0.12912604698273802;0.7393987845264056;0.3003943752303138
;-0.07787145582698371;1.93461232371248;0.39925800882454;-0.1159662423299667;1.8689600273084424;0.31929046712124587
;-0.06558252078546814;1.1538390305337518;0.423639998129893;-0.10085465972064123;1.4978964306457443;0.33645321333528655
;-0.05412882246701373;0.14922629494200948;0.4426168871654995;-0.09069830102814762;0.030012496788894692;0.3618924780843444
;-0.04406761975646898;1.524240012621954;0.4500793457291185;-0.08060551196516519;2.1145168192175805;0.3696514736425891
;-0.02926933514476037;2.0305435133180576;0.45849788760395244;-0.06766543828715846;1.0940919283951611;0.3804736146555068
;-0.015993227425201154;0.47965594802788764;0.4848002367788891;-0.04985605991683885;2.0326645552478677;0.4012334314545097
;-0.004815479555375224;1.9132942815779073;0.5014630760020933;-0.03721716577142029;1.265981682731558;0.42907622609903406
;0.007301075630826402;1.1911456042692543;0.5148369731678811;-0.01848096391857799;1.7816509457407486;0.4499218464115366
;0.02419635985087957;1.7640679866358977;0.5336445317674374;-0.0019518686409944648;2.0544918256397913;0.47847237646171936
;0.04419899811967185;1.185816093735611;0.5586091185420906;0.012983667937687371;1.6534157321881986;0.5101763611450005
;0.05626913354854268;1.9772484079816257;0.5881118506393608;0.02850637711585886;0.709386287737511;0.5378661556251558
;0.07082897628734004;0.7807732931787281;0.6072011590923512;0.03937290847447393;2.084504322428686;0.5562046999256073
;0.08374476993332043;1.0232660224594936;0.6272793402118937;0.05882286701239281;2.035392964046858;0.5713846498895628
;0.09416146198753136;1.8573344209746536;0.6389296399769032;0.07067686166948836;0.28102610629601393;0.6114505655907798
;0.10647237590707471;0.8020913353133009;0.6539328038521417;0.0816602340794249;2.013565693654935;0.6251799752324991
;0.12230795089618496;1.649483510162569;0.6703027846326804;0.09206583587676852;0.9958692116315058;0.637781153366323
