t	linear	cwm
-1.9489489489489485e-08	0.6725226623060083	0.47805667947146574
-1.9384384384384382e-08	0.6854255433450408	0.488477972696504
-1.9279279279279276e-08	0.6985256594404229	0.4990849800803831
-1.9174174174174173e-08	0.7118249130099329	0.5098799829798746
-1.9069069069069067e-08	0.7253252017243472	0.520865266984308
-1.896396396396396e-08	0.7390284179500695	0.5320431213266779
-1.8858858858858855e-08	0.7529364481849635	0.5434158382828108
-1.875375375375375e-08	0.767051172487501	0.5549857125586374
-1.8648648648648643e-08	0.7813744638993825	0.5667550406656809
-1.854354354354354e-08	0.7959081878617583	0.5787261202848347
-1.8438438438438435e-08	0.8106542016252132	0.5909012496185336
-1.8333333333333332e-08	0.8256143536536464	0.6032827267314279
-1.8228228228228226e-08	0.8407904830222399	0.6158728488796859
-1.812312312312312e-08	0.8561844188096435	0.6286739118290202
-1.8018018018018014e-08	0.8717979794845696	0.6416882091616185
-1.7912912912912908e-08	0.8876329722869741	0.6549180315720692
-1.7807807807807805e-08	0.9036911926039796	0.668365666152479
-1.77027027027027e-08	0.9199744233407638	0.6820333956669077
-1.7597597597597597e-08	0.9364844342865684	0.6959234978153109
-1.749249249249249e-08	0.9532229814760512	0.7100382444871564
-1.7387387387387385e-08	0.9701918065461625	0.7243799010049065
-1.728228228228228e-08	0.9873926360887729	0.7389507253575569
-1.7177177177177173e-08	1.0048271809992446	0.7537529674244424
-1.7072072072072067e-08	1.0224971358211767	0.7687888681895135
-1.6966966966966964e-08	1.0404041780875324	0.7840606589463193
-1.6861861861861858e-08	1.0585499676583978	0.7995705604939124
-1.6756756756756755e-08	1.076936146055573	0.8153207823239251
-1.665165165165165e-08	1.0955643357942504	0.8313135217990659
-1.6546546546546544e-08	1.114436139712026	0.8475509633232844
-1.6441441441441438e-08	1.133553140295465	0.8640352775038883
-1.633633633633633e-08	1.1529168990045078	0.8807686203058669
-1.623123123123123e-08	1.1725289555949154	0.8977531321987241
-1.6126126126126123e-08	1.1923908274390884	0.9149909372960975
-1.602102102102102e-08	1.2125040088454422	0.932484142488473
-1.5915915915915914e-08	1.232869970376669	0.9502348365693162
