0;Z_default;W_default;f_default;Z_cwm;W_cwm;f_cwm
;-0.49962536205681224;0.46634683827833256;0.03138094489863601;-0.4978131549094917;0.4188002542704602;0.02782339430970543
;-0.48869882460954656;0.24170415398572115;0.0360421010878039;-0.48640220106011856;0.24361583418347033;0.032639435119266966
;-0.47503096543570555;0.18483258834202204;0.03991037392857731;-0.4728634255086651;0.27098839982206246;0.036418834826482005
;-0.46214524634365883;0.2587656236788309;0.04282529599187956;-0.4556511946799692;0.18339618977856753;0.03990239043749627
;-0.4515162708285842;0.5516541867438812;0.045683336966797;-0.44415240617057056;0.5501885693357026;0.04381287665810042
;-0.43918199023980714;0.07677661361899377;0.049990303127754224;-0.4334504594060688;0.052007874713325124;0.04803054465748698
;-0.42910368267128496;0.4691904165605175;0.05386592403890694;-0.4220780184627331;0.36679237955713506;0.051252881800479454
;-0.4161372598002891;0.685302366006574;0.05661713586511781;-0.4108485676621257;0.6870513975286635;0.05363427237985185
;-0.40384010815442956;0.45497252514959274;0.0641019566752566;-0.39413920301697286;0.5228160036971105;0.05955131580300747
;-0.3925815844349586;0.3952573812237087;0.07111302330251329;-0.38318212721033257;0.29562370889679546;0.0696593735926899
;-0.3733553812373748;0.8217941235514519;0.07589919008646698;-0.36667584660554453;0.845812278232498;0.07414322657971806
;-0.35758424162340674;0.5744028130013609;0.08759882985283318;-0.353792624776789;0.4653336158560669;0.08356365792769777
;-0.34098347009085883;0.8331684366801917;0.09860863826031761;-0.33622625832743014;0.8677103307433718;0.09200954962940024
;-0.3253005877317087;1.0464368078440633;0.11029202262619082;-0.3178043202291675;0.6624160884539305;0.1037179188589329
;-0.3072358458927469;0.7563918230611979;0.12503083659194855;-0.30254854825755023;0.7910671469553137;0.1178118659474174
;-0.2919993192240191;1.182928565388941;0.14131465349054484;-0.2875724127682398;1.1770203224594633;0.12889887034940337
;-0.2808242110945804;0.6625537397490944;0.15608890689945887;-0.2742754104780812;0.36679237955713506;0.14363604264778826
;-0.2705160089135745;0.08246377018336368;0.16640063905490055;-0.2612309423836539;1.209867401225774;0.1539000831649336
;-0.25962870137376903;1.367761153730963;0.1702405346152872;-0.24733179085919937;0.8266514822854836;0.16418342726802826
;-0.2422610419215852;1.2227386613395304;0.17813505698956034;-0.22957558072391168;1.500016596994851;0.17833636954019624
;-0.22491880714506632;0.9611294593785147;0.2006305162891051;-0.21774932020411764;0.3229962745353876;0.19899277320558015
;-0.21036740544621468;1.569655211766095;0.21956709312432884;-0.20532431352133948;1.1688085527678858;0.20977248578040736
;-0.19424556571195353;1.23980013103264;0.23798032530588953;-0.190166659572653;1.4918048273032734;0.21904032825472933
;-0.17517807447067543;1.2710794921366746;0.260627119694472;-0.17533933027189574;0.807490686338469;0.23920465670791116
;-0.16163948928177713;1.7630185349546719;0.2845652073058143;-0.15982019993955543;1.7874285362000688;0.25625086257817115
;-0.15151275825048288;1.006626711893474;0.30510390461143655;-0.14901960525823624;0.13412557162910163;0.2763863073864065
;-0.1384918903072134;0.8502299063733014;0.3191276308449034;-0.1381142221462817;1.8613344634242677;0.2867632709248499
;-0.12324601891607978;1.9137281839104745;0.33121657325292214;-0.1188407165162258;0.9306672317121338;0.29764389900827554
;-0.11171687307037045;1.1061519517699474;0.352286048040397;-0.10822080080760442;1.9242913643930295;0.32454972920344405
;-0.10111661680003335;0.2559220453966459;0.369694367300807;-0.0978579643645136;0.8759221004349494;0.33970943902456446
;-0.0889068196337517;2.112778663663421;0.37691353401537114;-0.07968288469494969;2.0283071138196798;0.35421851609544097
;-0.07830401298313786;0.19905047975294682;0.3913742116179966;-0.06452182195506265;1.275561558758395;0.3806108147693174
;-0.06749543903270436;2.1611194944605656;0.40363015032644556;-0.04811824225776963;2.1596954288849224;0.4056558948839692
;-0.053338710912921805;1.501409332993656;0.4163851861773853;-0.029638752034159926;0.8896083832542455;0.4338311507727141
;-0.0342346328697633;1.379135466859703;0.442309898597953;-0.019565059994104312;2.1049502976077377;0.4620059407653349
;-0.021444825174887102;2.2151474818220795;0.46982497492955955;-0.007329074280904985;1.2180791709173515;0.4770890717387743
;-0.009396803348854805;0.21042479288168664;0.4928100687868659;0.004452013562674701;0.7007376803479596;0.4974193422894809
;0.0007644979138281704;2.1525887596140105;0.5074217426399907;0.01953840388736962;2.0638914491498497;0.5087222172297298
;0.016312688175599586;0.6653973180312793;0.5194273889373465;0.031680793626839475;0.5419767996441249;0.5295763543050425
;0.026495908923531788;2.0331584717622424;0.5413346807824724;0.044752638650916686;2.091264014788442;0.5453970882483257
;0.036637241552767416;0.02559220453966459;0.5550746754365113;0.05605213680667876;1.1578595265124487;0.5626077461669944
;0.04674837699698881;1.2909845401119693;0.565513913141032;0.06940532521422098;0.4489100764729116;0.5809644788983807
;0.059389836312332946;1.5469065855086153;0.5721699560349744;0.08002537270391527;1.196181118406478;0.5916922275164683
;0.07417288854153059;2.007566267222578;0.5901074986379289;0.09087876508362674;1.81753835840252;0.6004277008237168
;0.08689245412795912;0.9270065199922952;0.6163804775525241;0.10897407844950972;2.0091463178726654;0.6167822408258101
;0.10295690495706827;2.1525887596140105;0.635043723070088;0.11917213923184412;0.6925259106563819;0.6514047700106211
;0.11400192381467648;0.5943078609766554;0.6597797265414841;0.13562853440535136;1.71352260897587;0.6651806788108632
;0.12883658723609037;1.947851123296694;0.6749494890286462;0.14952281381612442;1.3138831506524242;0.6849781214337134
;0.13894492248644205;0.011374313128739818;0.6938055254763554;0.162247614354291;0.8293887388493427;0.7060099321907429
;0.1489849960097909;1.5924038380235745;0.7037077792475578;0.17980851079602514;1.803852075583224;0.7196462858372277
;0.1663668194391709;1.8540130399845904;0.7117588045239127;0.19433002117613538;0.6268317531237607;0.7427673204614267
;0.18065733771576745;1.0578111209728032;0.7417113093426992;0.2080301671087485;1.5930833201660644;0.7604159206860939
;0.19824701730552088;1.5184708026867657;0.7625170475378978;0.2196454577069967;0.8540240479240757;0.775622500917133
;0.20887620233623497;0.03981009595058936;0.7851750343229205;0.22966490090055294;0.6542043187623529;0.7898344325198736
;0.21895985152236533;1.6720240299247533;0.7934566623236424;0.24847759619035473;1.3823145647489046;0.7973902367413359
;0.23291476277296147;1.0123138684578439;0.8020874297187289;0.25941411183640206;0.39142768863186805;0.8165464413450483
;0.2447387540560061;0.15924038380235744;0.8208172782879994;0.2736526814133086;1.297459611269269;0.8262457212981253
;0.2547390820948606;1.3535432623200383;0.8277435019211686;0.28417076116220435;0.10675300599050946;0.8382693909617235
;0.2668450149445394;0.7819840276008625;0.8353076682776878;0.2956478277755777;0.958039797350726;0.8456542011080954
;0.2815378931902164;0.33269865901563966;0.8482339432629072;0.31036500597628497;1.1688085527678858;0.8517645500747894
;0.29208065340762523;1.2198950830573454;0.8564228917614175;0.3226517452463651;0.2764629129497809;0.8674151531620772
;0.30307004980352104;0.15355322723798753;0.8646072035302801;0.33609896423338537;0.9854123629893181;0.8762939899989569
;0.3156865742552208;0.6824587877243891;0.8721538874858344;0.3534906065265154;0.5063924643139551;0.8847783465838869
;0.32793952919813707;0.7421739316502731;0.8774276705001782;0.3661628706081654;0.8266514822854836;0.8977508145476986
;0.3412929281451142;1.0265317598687687;0.8861556507605293;0.381422013620841;0.2764629129497809;0.906197157009575
;0.35183228170689;0.1933633231885769;0.8979647671198506;0.3928054551956188;0.8430750216686388;0.9146134471676931
;0.36540028614398695;0.8075762321405271;0.9043932199141572;0.40488248871435734;0.11496477568208711;0.9209855445024312
;0.37846932666390154;0.13364817926269287;0.9111835960781428;0.41696990569939285;0.6761023712732266;0.9267706838748764
;0.38889540064818956;0.810419810422712;0.9173340460636236;0.43500184766846567;0.5748238784104356;0.9315516631090819
;0.40098578229850695;0.33269865901563966;0.9222555074169526;0.44606534570614065;0.05474513127718434;0.9428299778800249
;0.41953142429567825;0.6540230049025395;0.9291658767004708;0.4568593815651956;0.30383547858837306;0.9463125956316548
;0.4300707193659756;0.036966517668404406;0.9383155700654107;0.46859798416166537;0.4981806946223775;0.9482478616122801
;0.4407462498540825;0.568715656436991;0.9419568412998403;0.48338766691917406;0.21898052510873736;0.9529551361789114
;0.4537537062285522;0.3355422372978246;0.9451898305577228;0.4977611829006447;0.4461728199090524;0.958258429641817
;0.46385340883360504;0.028435782821849546;0.9510708781097356;0.5166286193889817;0.18339618977856753;0.9630387257591879
;0.47506916501848523;0.48625188625362725;0.9529089129887277;0.5271781064852469;0.36679237955713506;0.968977902411841
;0.48994035514157824;0.30995003275816;0.9557952186925852;0.5446155877438091;0.3421570704824021;0.9718800060182009
;0.5001460812871973;0.01990504797529468;0.9617154537495831;0.5551874098450166;0.021898052510873737;0.978061152392367
;0.5110848544017851;0.23032984085698133;0.9633986590604364;0.5656232967829303;0.2381413210557519;0.9799855153900262
;0.5234926331492398;0.34122939386219453;0.9647672903975816;0.5783194817362167;0.06843141409648043;0.9813423861409999
;0.5350478107197288;0.1194302878517681;0.9683131806603116;0.5907012749722514;0.09306672317121338;0.9832885382145637
;0.5517344866163739;0.24739131055009103;0.9709746828711965;0.6021521877329286;0.1916079594701452;0.9842883564863905
;0.5650309021949639;0.11089955300521323;0.9740351994334071;0.6151931821705509;0.035584335330169824;0.9859182489644402
;0.5787726298495012;0.21042479288168664;0.9764171915433288;0.626679880193724;0.14781185444839773;0.9873996556908208
;0.5896103748025182;0.01706146969310973;0.978624967368304;0.6375290221378734;0.005474513127718434;0.9884529640161143
;0.6004044973715418;0.2132683711638716;0.9798576864153542;0.6475335199550496;0.07390592722419886;0.9892844767960824
;0.6204129899990394;0.17630185349546718;0.9811007906821112;0.6600018901710227;0.062956900968762;0.989681557517196
;0.6381197954880149;0.062558722208069;0.9849981471661058;0.6710337243966797;0.13412557162910163;0.9905347857225534
;0.6483459449648192;0.11374313128739819;0.9871128760425893;0.682466360925149;0.07116867066033965;0.9916218763057946
;0.6666863507696824;0.13933533582706278;0.9880143205960304;0.7017079180675408;0.07390592722419886;0.9927954035325359
;0.6855951729916868;0.08530734846554863;0.9903351014897064;0.7210439423360063;0.060219644404902774;0.9941911341150883
;0.703076492975534;0.07393303533680881;0.9924589657800877;0.7349646391985707;0.043796105021747474;0.9954878617691095
;0.7172384583038203;0.022748626257479636;0.9938508318318874;0.7490625314155267;0.008211769691577652;0.9962118476274598
;0.7301533087979954;0.04549725251495927;0.9945354330015772;0.7594159285379084;0.02737256563859217;0.9965784483335306
;0.7493192498709508;0.04834083079714423;0.9949761256621721;0.7719642517212562;0.043796105021747474;0.9967626577110351
;0.7667098023034935;0.05118440907932918;0.9958753732497515;0.782773988095629;0.002737256563859217;0.9972091814510228
;0.7822465922170531;0.011374313128739818;0.9967407727009681;0.7947127062345152;0.024635309074732954;0.9974606881366996
;0.7944360794953613;0.0312793611040345;0.9972267535630719;0.8139198540192621;0.030109822202451387;0.9976240848096484
;0.8066259074246284;0.005687156564369909;0.9974867167727886;0.8284815084499059;0.016423539383155304;0.9981498337231164
;0.817545042524405;0.028435782821849546;0.9977120245175496;0.850993007610526;0.010949026255436868;0.9984886350885694
;0.831465387069227;0.014217891410924773;0.9978983210101295;0.872638474016962;0.013686282819296085;0.998796733832768
;0.8425567987001775;0.0028435782821849545;0.9981951979308409;0.883654333195058;0.002737256563859217;0.9990633552102627
;0.8588215045809291;0.01706146969310973;0.9982898158225385;0.8962934657265724;0.005474513127718434;0.9991538149087881
;0.8782274884982633;0.01706146969310973;0.9984516906979687;0.9064067876856745;0.008211769691577652;0.9992057097315131
;0.8956852628463389;0.0028435782821849545;0.9987827853044392;0.9168601959991182;0.016423539383155304;0.9992749166238006
;0.9069081775736821;0.011374313128739818;0.9989565342224094;0.9311382616479359;0.002737256563859217;0.9994036780961437
;0.9216561832163204;0.01706146969310973;0.9990363173138631;0.9577819494856671;0.005474513127718434;0.9995404676473512
;0.9394333384303749;0.005687156564369909;0.999246002856618;1.0430586807313738;0.002737256563859217;0.99964986356148
;0.9602973813846215;0.0028435782821849545;0.9994482057865608;;;
;0.9878976179960292;0.0028435782821849545;0.9995371985956956;;;
;0.9991884102614054;0.0028435782821849545;0.999615682029107;;;
;1.1230505600833478;0.0028435782821849545;0.9996477882807816;;;
