t	linear	cwm
-3e-08	0.08637178720430377	0.045696162151772454
-2.989489489489489e-08	0.0886848973719504	0.04709322192709547
-2.978978978978979e-08	0.09105303205779838	0.04852875090043462
-2.9684684684684683e-08	0.09347729845523528	0.050003668477964454
-2.9579579579579577e-08	0.09595882054312399	0.051518911716673825
-2.947447447447447e-08	0.0984987391985591	0.0530754355372649
-2.9369369369369368e-08	0.10109821230657705	0.05467421293600143
-2.9264264264264262e-08	0.10375841486668597	0.05631623519535042
-2.9159159159159156e-08	0.10648053909611571	0.05800251209329382
-2.905405405405405e-08	0.1092657945296521	0.059734072111182514
-2.8948948948948947e-08	0.11211540811592877	0.06151196263996238
-2.884384384384384e-08	0.11503062431007459	0.06333725018466849
-2.8738738738738735e-08	0.11801270516257184	0.0652110205670027
-2.863363363363363e-08	0.12106293040420282	0.06713437912588309
-2.8528528528528527e-08	0.12418259752696716	0.06910845091577841
-2.842342342342342e-08	0.12737302186083704	0.07113438090269932
-2.8318318318318315e-08	0.1306355366462214	0.07321333415767294
-2.821321321321321e-08	0.13397149310200684	0.07534649604755597
-2.8108108108108106e-08	0.13738226048905625	0.07753507242300801
-2.8003003003003e-08	0.14086922616902361	0.07978028980346369
-2.7897897897897894e-08	0.14443379565836056	0.08208339555895025
-2.779279279279279e-08	0.1480773926773837	0.08444565808855758
-2.7687687687687685e-08	0.1518014591942593	0.0868683669954041
-2.758258258258258e-08	0.1556074554637934	0.089352833257916
-2.7477477477477473e-08	0.1594968600608778	0.09190038939724875
-2.737237237237237e-08	0.1634711699084604	0.09451238964065443
-2.7267267267267265e-08	0.16753190029991863	0.097190210080638
-2.716216216216216e-08	0.17168058491569363	0.09993524882969115
-2.7057057057057056e-08	0.17591877583404714	0.10274892617043663
-2.695195195195195e-08	0.18024804353581558	0.10563268470098323
-2.6846846846846844e-08	0.1846699769030399	0.10858798947530482
-2.6741741741741738e-08	0.18918618321129996	0.11161632813845057
-2.6636636636636632e-08	0.19379828811567265	0.11471921105638902
-2.653153153153153e-08	0.19850793563013383	0.11789817144029319
-2.6426426426426424e-08	0.20331678810030612	0.12115476546505964
-2.6321321321321318e-08	0.2082265261694041	0.12449057238188137
-2.6216216216216215e-08	0.21323884873724855	0.1279071946246432
-2.611111111111111e-08	0.21835547291222573	0.13140625790997248
-2.6006006006006003e-08	0.22357813395605758	0.13498941133070683
-2.5900900900900897e-08	0.22890858522125343	0.1386583274425946
-2.579579579579579e-08	0.23434859808112465	0.14241470234402537
-2.5690690690690688e-08	0.23989996185222542	0.14626025574855842
-2.5585585585585582e-08	0.24556448370909956	0.15019673105007206
-2.548048048048048e-08	0.2513439885912105	0.15422589538029655
-2.5375375375375374e-08	0.25724031910193684	0.15834953965855128
-2.5270270270270268e-08	0.2632553353994932	0.16256947863344023
-2.516516516516516e-08	0.2693909150796936	0.16688755091632995
-2.5060060060060056e-08	0.27564895305039366	0.17130561900638044
-2.4954954954954953e-08	0.2820313613975404	0.17582556930691448
-2.4849849849849847e-08	0.28854006924268466	0.18044931213293564
-2.474474474474474e-08	0.29517702259185763	0.18517878170955998
-2.4639639639639638e-08	0.30194418417570373	0.19001593616117002
-2.4534534534534532e-08	0.3088435332807561	0.19496275749107497
-2.4429429429429426e-08	0.3158770655717476	0.2000212515514581
-2.432432432432432e-08	0.3230467929048734	0.20519344800342587
-2.4219219219219214e-08	0.3303547431318761	0.2104814002669338
-2.4114114114114112e-08	0.3378029598948778	0.21588718546037844
-2.4009009009009006e-08	0.34539350241186084	0.22141290432967847
-2.3903903903903903e-08	0.3531284452526986	0.2270606811666045
-2.3798798798798797e-08	0.361009878105651	0.23283266371618958
-2.369369369369369e-08	0.3690399055342431	0.2387310230729955
-2.3588588588588585e-08	0.3772206467244392	0.24475795356605257
-2.348348348348348e-08	0.38555423522203597	0.250915672632269
-2.3378378378378376e-08	0.3940428186601941	0.25720642067811894
-2.327327327327327e-08	0.4026885584770483	0.26363246092941856
-2.3168168168168164e-08	0.41149362962331015	0.27019607926900324
-2.3063063063063062e-08	0.4204602202598136	0.27689958406211196
